account_id,customer_id,branch_id,product_id,open_date,status
ACCT01993,CUST01010,B018,P02,2025-02-06,ACTIVE
ACCT01994,CUST00663,B014,P01,2022-07-09,ACTIVE
ACCT01995,CUST00045,B004,P01,2022-10-06,ACTIVE
ACCT01996,CUST00218,B005,P02,2022-04-08,ACTIVE
ACCT01997,CUST01790,B018,P04,2023-07-20,ACTIVE
ACCT01998,CUST01552,B012,P02,2024-03-29,ACTIVE
ACCT01999,CUST00673,B006,P02,2024-08-09,ACTIVE
ACCT02000,CUST01201,B012,P03,2022-05-27,ACTIVE
ACCT02001,CUST01224,B016,P01,2025-03-20,ACTIVE
ACCT02002,CUST01693,B018,P06,2022-04-04,ACTIVE
ACCT02003,CUST01741,B012,P03,2021-11-21,ACTIVE
ACCT02004,CUST00235,B013,P03,2021-12-04,ACTIVE
ACCT02005,CUST01677,B003,P02,2023-11-19,ACTIVE
ACCT02006,CUST00410,B009,P02,2025-09-03,ACTIVE
ACCT02007,CUST00442,B014,P04,2023-11-15,ACTIVE
ACCT02008,CUST01752,B018,P03,2025-04-25,ACTIVE
ACCT02009,CUST00872,B009,P01,2022-06-01,ACTIVE
ACCT02010,CUST00051,B011,P04,2022-06-23,ACTIVE
ACCT02011,CUST00694,B013,P02,2023-02-05,ACTIVE
ACCT02012,CUST00662,B002,P01,2022-07-26,ACTIVE
ACCT02013,CUST01963,B020,P03,2024-06-19,ACTIVE
ACCT02014,CUST01804,B001,P02,2024-12-03,ACTIVE
ACCT02015,CUST00750,B019,P01,2024-01-15,ACTIVE
ACCT02016,CUST01832,B007,P03,2023-03-18,ACTIVE
ACCT02017,CUST00888,B019,P03,2022-09-08,ACTIVE
ACCT02018,CUST00605,B012,P04,2024-04-28,ACTIVE
ACCT02019,CUST00548,B003,P01,2023-10-08,ACTIVE
ACCT02020,CUST01153,B015,P03,2022-11-04,ACTIVE
ACCT02021,CUST01218,B008,P05,2023-01-12,ACTIVE
ACCT02022,CUST01642,B007,P06,2022-11-01,ACTIVE
ACCT02023,CUST00071,B009,P01,2024-12-01,CLOSED
ACCT02024,CUST00050,B008,P02,2022-01-18,CLOSED
ACCT02025,CUST00408,B020,P03,2022-12-15,ACTIVE
ACCT02026,CUST01837,B009,P05,2023-05-01,ACTIVE
ACCT02027,CUST00450,B001,P06,2025-03-31,ACTIVE
ACCT02028,CUST00189,B020,P04,2022-03-01,ACTIVE
ACCT02029,CUST01285,B014,P03,2022-03-26,ACTIVE
ACCT02030,CUST01465,B007,P04,2022-10-16,ACTIVE
ACCT02031,CUST00956,B011,P06,2023-10-16,ACTIVE
ACCT02032,CUST01547,B015,P04,2022-06-11,ACTIVE
ACCT02033,CUST00306,B015,P03,2024-01-05,ACTIVE
ACCT02034,CUST00184,B018,P05,2022-10-30,ACTIVE
ACCT02035,CUST01668,B019,P05,2025-01-21,ACTIVE
ACCT02036,CUST00457,B007,P04,2022-07-27,CLOSED
ACCT02037,CUST01831,B008,P03,2024-02-17,ACTIVE
ACCT02038,CUST00436,B012,P01,2022-12-13,ACTIVE
ACCT02039,CUST00273,B003,P02,2023-02-17,ACTIVE
ACCT02040,CUST01302,B014,P05,2024-02-14,ACTIVE
ACCT02041,CUST01128,B015,P06,2024-10-31,ACTIVE
ACCT02042,CUST01538,B003,P03,2025-05-20,ACTIVE
ACCT02043,CUST01519,B017,P01,2023-03-15,ACTIVE
ACCT02044,CUST00572,B006,P03,2022-06-03,ACTIVE
ACCT02045,CUST01014,B018,P04,2024-01-12,ACTIVE
ACCT02046,CUST00761,B003,P03,2022-01-16,ACTIVE
ACCT02047,CUST00044,B015,P01,2024-05-03,ACTIVE
ACCT02048,CUST01279,B007,P03,2022-12-06,ACTIVE
ACCT02049,CUST00345,B002,P05,2024-11-16,CLOSED
ACCT02050,CUST01156,B010,P06,2024-03-24,ACTIVE
ACCT02051,CUST00072,B014,P06,2024-08-23,ACTIVE
ACCT02052,CUST00976,B006,P01,2024-02-12,ACTIVE
ACCT02053,CUST00628,B018,P04,2023-10-04,ACTIVE
ACCT02054,CUST00075,B019,P06,2022-03-05,ACTIVE
ACCT02055,CUST00841,B007,P04,2025-03-13,ACTIVE
ACCT02056,CUST00563,B004,P03,2022-05-26,ACTIVE
ACCT02057,CUST00822,B018,P05,2023-04-21,ACTIVE
ACCT02058,CUST00901,B011,P03,2022-07-03,ACTIVE
ACCT02059,CUST00410,B009,P02,2024-05-05,ACTIVE
ACCT02060,CUST00706,B009,P05,2024-08-17,ACTIVE
ACCT02061,CUST00773,B008,P01,2024-01-30,ACTIVE
ACCT02062,CUST01044,B019,P06,2023-02-28,ACTIVE
ACCT02063,CUST00433,B015,P04,2023-04-19,ACTIVE
ACCT02064,CUST00333,B017,P05,2023-04-08,ACTIVE
ACCT02065,CUST01870,B020,P05,2021-11-26,ACTIVE
ACCT02066,CUST00894,B006,P04,2023-10-05,ACTIVE
ACCT02067,CUST01822,B007,P04,2023-06-12,ACTIVE
ACCT02068,CUST00617,B011,P05,2025-08-06,CLOSED
ACCT02069,CUST01781,B001,P04,2025-04-01,ACTIVE
ACCT02070,CUST01776,B001,P05,2024-01-19,ACTIVE
ACCT02071,CUST00773,B008,P05,2022-11-16,ACTIVE
ACCT02072,CUST01935,B003,P05,2022-09-13,ACTIVE
ACCT02073,CUST01352,B008,P03,2025-06-12,ACTIVE
ACCT02074,CUST00728,B013,P04,2025-01-15,ACTIVE
ACCT02075,CUST01032,B016,P01,2023-02-25,ACTIVE
ACCT02076,CUST00331,B017,P05,2023-03-02,ACTIVE
ACCT02077,CUST01621,B007,P01,2025-06-09,ACTIVE
ACCT02078,CUST01507,B007,P06,2025-02-22,ACTIVE
ACCT02079,CUST00256,B003,P01,2024-02-12,ACTIVE
ACCT02080,CUST01466,B011,P06,2023-11-21,ACTIVE
ACCT02081,CUST01851,B015,P01,2022-06-20,ACTIVE
ACCT02082,CUST00313,B017,P06,2025-06-13,ACTIVE
ACCT02083,CUST00015,B008,P05,2024-12-08,ACTIVE
ACCT02084,CUST00692,B012,P04,2024-12-24,ACTIVE
ACCT02085,CUST00603,B006,P06,2022-02-27,ACTIVE
ACCT02086,CUST01451,B001,P03,2022-03-23,ACTIVE
ACCT02087,CUST01987,B015,P01,2023-01-10,ACTIVE
ACCT02088,CUST01450,B014,P02,2025-02-07,ACTIVE
ACCT02089,CUST01528,B015,P02,2022-05-12,ACTIVE
ACCT02090,CUST01879,B020,P05,2025-03-15,ACTIVE
ACCT02091,CUST01316,B012,P01,2023-02-02,ACTIVE
ACCT02092,CUST00408,B020,P05,2023-04-05,ACTIVE
ACCT02093,CUST00152,B003,P01,2024-01-24,ACTIVE
ACCT02094,CUST01549,B013,P02,2024-06-05,ACTIVE
ACCT02095,CUST01477,B009,P05,2024-04-14,ACTIVE
ACCT02096,CUST01943,B014,P06,2023-04-14,ACTIVE
ACCT02097,CUST00433,B015,P05,2025-01-20,ACTIVE
ACCT02098,CUST00656,B007,P06,2025-08-16,ACTIVE
ACCT02099,CUST01241,B018,P06,2022-01-22,ACTIVE
ACCT02100,CUST01366,B001,P05,2022-09-06,ACTIVE
ACCT02101,CUST00459,B012,P04,2024-02-14,ACTIVE
ACCT02102,CUST00614,B012,P01,2022-06-12,ACTIVE
ACCT02103,CUST00057,B014,P06,2024-03-15,ACTIVE
ACCT02104,CUST01457,B004,P06,2025-02-22,ACTIVE
ACCT02105,CUST01905,B002,P04,2024-11-30,ACTIVE
ACCT02106,CUST01914,B008,P04,2025-01-26,ACTIVE
ACCT02107,CUST00058,B014,P01,2022-06-29,ACTIVE
ACCT02108,CUST00669,B004,P06,2022-02-05,ACTIVE
ACCT02109,CUST00370,B019,P05,2023-04-03,ACTIVE
ACCT02110,CUST01637,B019,P03,2024-12-18,ACTIVE
ACCT02111,CUST01826,B002,P06,2023-03-06,ACTIVE
ACCT02112,CUST01391,B001,P02,2023-09-28,ACTIVE
ACCT02113,CUST01954,B004,P05,2024-07-25,ACTIVE
ACCT02114,CUST01599,B008,P06,2022-10-20,ACTIVE
ACCT02115,CUST01438,B013,P01,2024-10-07,ACTIVE
ACCT02116,CUST00948,B015,P03,2022-01-25,ACTIVE
ACCT02117,CUST01694,B012,P03,2023-03-03,ACTIVE
ACCT02118,CUST01575,B004,P02,2024-03-08,ACTIVE
ACCT02119,CUST01710,B008,P06,2024-01-18,ACTIVE
ACCT02120,CUST01741,B012,P01,2022-02-16,ACTIVE
ACCT02121,CUST00516,B012,P04,2022-05-08,ACTIVE
ACCT02122,CUST01004,B014,P05,2022-11-26,ACTIVE
ACCT02123,CUST00480,B003,P05,2024-04-17,ACTIVE
ACCT02124,CUST01031,B011,P03,2022-06-12,CLOSED
ACCT02125,CUST01769,B003,P03,2022-06-20,ACTIVE
ACCT02126,CUST01579,B011,P04,2025-05-14,ACTIVE
ACCT02127,CUST00528,B012,P06,2024-11-08,ACTIVE
ACCT02128,CUST01311,B009,P06,2025-02-24,ACTIVE
ACCT02129,CUST01778,B007,P06,2023-01-28,ACTIVE
ACCT02130,CUST00664,B007,P02,2024-06-02,ACTIVE
ACCT02131,CUST00744,B002,P02,2023-08-05,ACTIVE
ACCT02132,CUST00392,B013,P04,2025-05-21,ACTIVE
ACCT02133,CUST01668,B019,P03,2025-02-07,ACTIVE
ACCT02134,CUST01867,B003,P06,2025-05-03,ACTIVE
ACCT02135,CUST01618,B017,P03,2022-05-06,ACTIVE
ACCT02136,CUST01738,B020,P01,2024-10-08,ACTIVE
ACCT02137,CUST01091,B003,P06,2023-03-24,ACTIVE
ACCT02138,CUST01762,B006,P06,2022-07-12,ACTIVE
ACCT02139,CUST01937,B005,P02,2024-04-30,ACTIVE
ACCT02140,CUST01184,B003,P06,2024-02-22,ACTIVE
ACCT02141,CUST01360,B002,P06,2024-11-02,ACTIVE
ACCT02142,CUST01420,B020,P05,2024-09-01,ACTIVE
ACCT02143,CUST01448,B011,P01,2022-03-21,CLOSED
ACCT02144,CUST01313,B001,P01,2024-08-09,ACTIVE
ACCT02145,CUST01736,B006,P02,2025-09-19,ACTIVE
ACCT02146,CUST01296,B011,P04,2022-07-24,ACTIVE
ACCT02147,CUST01949,B007,P01,2023-11-02,ACTIVE
ACCT02148,CUST01765,B003,P06,2022-02-22,ACTIVE
ACCT02149,CUST01048,B001,P02,2024-08-01,ACTIVE
ACCT02150,CUST00500,B003,P04,2022-12-09,ACTIVE
ACCT02151,CUST01852,B001,P05,2022-08-12,ACTIVE
ACCT02152,CUST00408,B020,P01,2023-04-15,ACTIVE
ACCT02153,CUST01187,B001,P04,2025-05-07,ACTIVE
ACCT02154,CUST00002,B006,P02,2022-11-05,ACTIVE
ACCT02155,CUST00345,B002,P01,2022-12-13,ACTIVE
ACCT02156,CUST00694,B013,P05,2022-09-18,ACTIVE
ACCT02157,CUST01972,B015,P02,2024-02-14,ACTIVE
ACCT02158,CUST00689,B015,P03,2023-07-23,ACTIVE
ACCT02159,CUST01848,B005,P01,2024-11-10,CLOSED
ACCT02160,CUST00959,B018,P01,2022-10-01,ACTIVE
ACCT02161,CUST00411,B001,P05,2022-04-27,ACTIVE
ACCT02162,CUST00459,B012,P04,2022-04-12,ACTIVE
ACCT02163,CUST01373,B001,P06,2025-02-14,ACTIVE
ACCT02164,CUST00835,B003,P03,2022-01-31,ACTIVE
ACCT02165,CUST00700,B019,P03,2023-05-20,ACTIVE
ACCT02166,CUST01637,B019,P03,2025-05-31,ACTIVE
ACCT02167,CUST00726,B018,P05,2023-11-24,ACTIVE
ACCT02168,CUST00014,B005,P06,2025-05-25,ACTIVE
ACCT02169,CUST00497,B015,P01,2022-08-02,ACTIVE
ACCT02170,CUST00700,B019,P06,2025-07-19,ACTIVE
ACCT02171,CUST00720,B012,P01,2023-05-31,ACTIVE
ACCT02172,CUST00410,B009,P05,2025-04-17,ACTIVE
ACCT02173,CUST00543,B017,P04,2025-01-07,ACTIVE
ACCT02174,CUST01067,B015,P01,2025-02-28,ACTIVE
ACCT02175,CUST00578,B001,P05,2024-06-25,ACTIVE
ACCT02176,CUST01627,B002,P04,2023-01-25,ACTIVE
ACCT02177,CUST00792,B002,P02,2025-08-17,ACTIVE
ACCT02178,CUST01175,B002,P01,2024-08-24,ACTIVE
ACCT02179,CUST01630,B002,P04,2021-12-03,ACTIVE
ACCT02180,CUST00877,B009,P01,2022-08-25,ACTIVE
ACCT02181,CUST01376,B010,P04,2023-08-19,ACTIVE
ACCT02182,CUST00502,B012,P04,2023-05-09,ACTIVE
ACCT02183,CUST00027,B006,P01,2023-04-17,ACTIVE
ACCT02184,CUST01962,B002,P05,2023-09-07,ACTIVE
ACCT02185,CUST00338,B013,P03,2023-04-19,ACTIVE
ACCT02186,CUST01373,B001,P02,2024-06-11,ACTIVE
ACCT02187,CUST01060,B005,P01,2024-06-21,ACTIVE
ACCT02188,CUST00879,B013,P05,2022-07-24,ACTIVE
ACCT02189,CUST00612,B012,P01,2024-05-06,ACTIVE
ACCT02190,CUST01803,B014,P01,2025-06-05,ACTIVE
ACCT02191,CUST01199,B008,P02,2024-02-29,ACTIVE
ACCT02192,CUST01209,B011,P03,2022-05-15,ACTIVE
ACCT02193,CUST01014,B018,P02,2024-02-09,ACTIVE
ACCT02194,CUST01823,B010,P04,2023-01-23,ACTIVE
ACCT02195,CUST01959,B016,P06,2025-04-25,ACTIVE
ACCT02196,CUST01762,B006,P05,2024-08-04,ACTIVE
ACCT02197,CUST01763,B011,P06,2023-09-29,ACTIVE
ACCT02198,CUST00328,B011,P02,2023-04-05,ACTIVE
ACCT02199,CUST00364,B020,P03,2022-08-27,ACTIVE
ACCT02200,CUST00560,B003,P06,2024-05-17,ACTIVE
ACCT02201,CUST00874,B006,P03,2023-12-16,ACTIVE
ACCT02202,CUST01703,B008,P05,2025-02-28,ACTIVE
ACCT02203,CUST00431,B007,P04,2022-04-05,ACTIVE
ACCT02204,CUST01234,B018,P01,2024-08-09,ACTIVE
ACCT02205,CUST01404,B010,P05,2024-06-14,ACTIVE
ACCT02206,CUST01455,B011,P05,2024-07-25,ACTIVE
ACCT02207,CUST00806,B012,P06,2024-12-13,ACTIVE
ACCT02208,CUST01138,B017,P02,2023-04-12,ACTIVE
ACCT02209,CUST01896,B011,P04,2025-02-08,ACTIVE
ACCT02210,CUST01465,B007,P01,2024-03-25,ACTIVE
ACCT02211,CUST01633,B010,P04,2024-01-23,ACTIVE
ACCT02212,CUST00516,B012,P01,2025-05-30,ACTIVE
ACCT02213,CUST00382,B012,P05,2023-08-05,ACTIVE
ACCT02214,CUST01856,B018,P04,2023-08-04,ACTIVE
ACCT02215,CUST01394,B016,P02,2024-08-04,ACTIVE
ACCT02216,CUST00611,B008,P06,2023-05-01,ACTIVE
ACCT02217,CUST01397,B017,P06,2024-01-14,ACTIVE
ACCT02218,CUST01321,B007,P03,2025-08-07,ACTIVE
ACCT02219,CUST01369,B020,P03,2024-04-10,ACTIVE
ACCT02220,CUST00843,B013,P05,2024-07-13,ACTIVE
ACCT02221,CUST01240,B013,P03,2022-04-06,ACTIVE
ACCT02222,CUST01602,B016,P04,2025-06-05,ACTIVE
ACCT02223,CUST00931,B011,P05,2023-07-28,CLOSED
ACCT02224,CUST00065,B018,P06,2024-02-19,ACTIVE
ACCT02225,CUST00928,B016,P05,2023-02-23,ACTIVE
ACCT02226,CUST00113,B014,P06,2022-07-24,ACTIVE
ACCT02227,CUST00675,B017,P03,2024-11-01,CLOSED
ACCT02228,CUST00109,B018,P04,2024-05-30,ACTIVE
ACCT02229,CUST00447,B018,P01,2024-03-04,ACTIVE
ACCT02230,CUST01625,B016,P03,2025-04-07,CLOSED
ACCT02231,CUST01837,B009,P05,2024-02-02,ACTIVE
ACCT02232,CUST00259,B003,P04,2025-07-12,ACTIVE
ACCT02233,CUST00052,B008,P03,2024-03-28,ACTIVE
ACCT02234,CUST01853,B012,P06,2022-05-03,ACTIVE
ACCT02235,CUST01017,B009,P03,2022-07-23,ACTIVE
ACCT02236,CUST00784,B007,P03,2024-09-28,ACTIVE
ACCT02237,CUST00583,B015,P01,2023-04-13,ACTIVE
ACCT02238,CUST00944,B003,P01,2023-09-26,ACTIVE
ACCT02239,CUST00298,B003,P05,2024-07-10,ACTIVE
ACCT02240,CUST01253,B003,P05,2025-04-20,ACTIVE
ACCT02241,CUST01883,B012,P05,2022-08-27,ACTIVE
ACCT02242,CUST01044,B019,P01,2023-04-11,ACTIVE
ACCT02243,CUST01180,B015,P03,2024-04-16,ACTIVE
ACCT02244,CUST01781,B001,P02,2024-06-21,ACTIVE
ACCT02245,CUST01686,B020,P02,2022-04-13,ACTIVE
ACCT02246,CUST01983,B003,P02,2025-02-07,ACTIVE
ACCT02247,CUST01461,B002,P02,2021-11-28,ACTIVE
ACCT02248,CUST00231,B014,P04,2022-06-30,ACTIVE
ACCT02249,CUST01190,B011,P05,2024-06-20,ACTIVE
ACCT02250,CUST01574,B012,P06,2024-04-17,CLOSED
ACCT02251,CUST00312,B016,P01,2021-12-10,ACTIVE
ACCT02252,CUST01237,B002,P03,2022-09-19,ACTIVE
ACCT02253,CUST00294,B004,P05,2024-06-06,ACTIVE
ACCT02254,CUST00683,B004,P01,2022-11-26,ACTIVE
ACCT02255,CUST00819,B008,P05,2025-04-24,ACTIVE
ACCT02256,CUST00740,B001,P03,2022-07-19,ACTIVE
ACCT02257,CUST00157,B013,P06,2023-06-01,ACTIVE
ACCT02258,CUST01988,B007,P04,2024-02-28,ACTIVE
ACCT02259,CUST00534,B020,P03,2022-05-05,ACTIVE
ACCT02260,CUST01056,B016,P03,2023-06-17,ACTIVE
ACCT02261,CUST01419,B011,P03,2023-02-09,CLOSED
ACCT02262,CUST00953,B004,P03,2022-04-05,ACTIVE
ACCT02263,CUST01720,B005,P03,2025-06-30,ACTIVE
ACCT02264,CUST00939,B013,P02,2022-06-07,ACTIVE
ACCT02265,CUST01550,B018,P05,2024-07-23,ACTIVE
ACCT02266,CUST00552,B014,P05,2022-11-24,ACTIVE
ACCT02267,CUST01211,B004,P06,2023-10-26,ACTIVE
ACCT02268,CUST00024,B001,P04,2022-06-24,ACTIVE
ACCT02269,CUST01186,B017,P06,2024-11-26,ACTIVE
ACCT02270,CUST00437,B003,P06,2025-04-22,CLOSED
ACCT02271,CUST00639,B011,P02,2022-07-30,ACTIVE
ACCT02272,CUST01762,B006,P05,2022-03-19,ACTIVE
ACCT02273,CUST01873,B003,P04,2022-09-22,ACTIVE
ACCT02274,CUST01260,B013,P05,2025-06-16,ACTIVE
ACCT02275,CUST00342,B014,P06,2022-10-21,ACTIVE
ACCT02276,CUST01075,B001,P03,2024-03-27,ACTIVE
ACCT02277,CUST00630,B012,P05,2024-02-07,ACTIVE
ACCT02278,CUST01037,B011,P03,2024-05-20,ACTIVE
ACCT02279,CUST00390,B016,P03,2024-06-14,ACTIVE
ACCT02280,CUST01987,B015,P06,2025-02-05,ACTIVE
ACCT02281,CUST01739,B006,P04,2023-06-13,ACTIVE
ACCT02282,CUST01042,B011,P03,2022-08-09,ACTIVE
ACCT02283,CUST00582,B018,P03,2022-01-30,ACTIVE
ACCT02284,CUST01304,B017,P02,2023-03-25,ACTIVE
ACCT02285,CUST01321,B007,P02,2022-07-21,ACTIVE
ACCT02286,CUST00296,B010,P02,2022-09-24,ACTIVE
ACCT02287,CUST01850,B008,P04,2021-12-19,ACTIVE
ACCT02288,CUST00746,B006,P02,2022-05-08,ACTIVE
ACCT02289,CUST00363,B009,P03,2023-10-31,ACTIVE
ACCT02290,CUST01220,B005,P01,2023-06-16,ACTIVE
ACCT02291,CUST00764,B009,P02,2022-07-08,ACTIVE
ACCT02292,CUST01008,B008,P02,2024-09-26,ACTIVE
ACCT02293,CUST01960,B001,P01,2024-10-23,ACTIVE
ACCT02294,CUST01416,B014,P03,2022-08-21,ACTIVE
ACCT02295,CUST01303,B017,P04,2025-03-07,ACTIVE
ACCT02296,CUST01054,B008,P01,2023-04-30,ACTIVE
ACCT02297,CUST01103,B001,P02,2025-05-03,ACTIVE
ACCT02298,CUST00502,B012,P05,2023-07-28,ACTIVE
ACCT02299,CUST01433,B011,P03,2025-01-11,ACTIVE
ACCT02300,CUST00915,B017,P05,2024-05-23,ACTIVE
ACCT02301,CUST01454,B002,P01,2023-11-10,ACTIVE
ACCT02302,CUST00885,B014,P03,2022-06-06,ACTIVE
ACCT02303,CUST00354,B015,P01,2025-06-29,ACTIVE
ACCT02304,CUST01908,B007,P03,2023-03-25,ACTIVE
ACCT02305,CUST01911,B004,P06,2023-03-23,ACTIVE
ACCT02306,CUST01979,B002,P04,2024-02-15,ACTIVE
ACCT02307,CUST00643,B014,P06,2024-12-28,ACTIVE
ACCT02308,CUST01130,B020,P06,2022-06-10,ACTIVE
ACCT02309,CUST00320,B001,P05,2025-04-11,ACTIVE
ACCT02310,CUST00132,B012,P01,2022-06-02,ACTIVE
ACCT02311,CUST00336,B011,P06,2022-02-08,ACTIVE
ACCT02312,CUST00364,B020,P03,2023-04-15,ACTIVE
ACCT02313,CUST00943,B007,P06,2022-06-13,ACTIVE
ACCT02314,CUST00307,B004,P01,2024-06-11,ACTIVE
ACCT02315,CUST00646,B011,P03,2025-06-23,ACTIVE
ACCT02316,CUST00004,B003,P05,2022-06-30,ACTIVE
ACCT02317,CUST01726,B006,P04,2024-02-23,ACTIVE
ACCT02318,CUST00010,B011,P03,2024-09-29,CLOSED
ACCT02319,CUST01905,B002,P01,2024-07-25,ACTIVE
ACCT02320,CUST00419,B020,P03,2022-07-10,ACTIVE
ACCT02321,CUST01585,B016,P03,2025-03-10,ACTIVE
ACCT02322,CUST00365,B010,P02,2025-01-30,ACTIVE
ACCT02323,CUST00078,B017,P04,2023-04-15,ACTIVE
ACCT02324,CUST01503,B018,P02,2024-02-17,ACTIVE
ACCT02325,CUST00806,B012,P03,2022-05-07,ACTIVE
ACCT02326,CUST01524,B011,P02,2022-01-04,ACTIVE
ACCT02327,CUST00952,B018,P01,2024-08-02,ACTIVE
ACCT02328,CUST00942,B001,P05,2024-10-19,ACTIVE
ACCT02329,CUST01099,B003,P01,2022-09-20,ACTIVE
ACCT02330,CUST01359,B017,P02,2025-09-16,ACTIVE
ACCT02331,CUST00020,B004,P01,2023-09-04,ACTIVE
ACCT02332,CUST01016,B010,P05,2023-05-10,ACTIVE
ACCT02333,CUST01051,B012,P05,2025-01-14,ACTIVE
ACCT02334,CUST01693,B018,P03,2025-02-17,ACTIVE
ACCT02335,CUST01522,B018,P01,2023-04-03,ACTIVE
ACCT02336,CUST00695,B002,P04,2024-04-09,ACTIVE
ACCT02337,CUST01873,B003,P02,2024-03-08,ACTIVE
ACCT02338,CUST00539,B015,P01,2023-10-06,ACTIVE
ACCT02339,CUST00484,B020,P06,2024-07-01,ACTIVE
ACCT02340,CUST01241,B018,P03,2024-11-13,ACTIVE
ACCT02341,CUST00761,B003,P03,2023-03-16,ACTIVE
ACCT02342,CUST01092,B018,P05,2021-12-23,ACTIVE
ACCT02343,CUST01519,B017,P06,2021-11-21,ACTIVE
ACCT02344,CUST00521,B011,P01,2023-04-26,ACTIVE
ACCT02345,CUST01354,B009,P06,2022-10-28,ACTIVE
ACCT02346,CUST00285,B011,P05,2022-01-15,ACTIVE
ACCT02347,CUST00241,B008,P06,2025-07-19,CLOSED
ACCT02348,CUST01656,B001,P06,2025-09-13,ACTIVE
ACCT02349,CUST01239,B003,P05,2023-08-21,ACTIVE
ACCT02350,CUST01723,B002,P02,2021-12-20,ACTIVE
ACCT02351,CUST00716,B017,P04,2024-11-23,ACTIVE
ACCT02352,CUST01716,B016,P02,2022-12-17,ACTIVE
ACCT02353,CUST01300,B014,P02,2022-03-09,ACTIVE
ACCT02354,CUST00023,B017,P05,2024-07-18,ACTIVE
ACCT02355,CUST01625,B016,P01,2022-12-30,ACTIVE
ACCT02356,CUST01481,B011,P02,2024-09-30,ACTIVE
ACCT02357,CUST01202,B019,P06,2024-04-09,ACTIVE
ACCT02358,CUST00900,B020,P06,2022-06-22,ACTIVE
ACCT02359,CUST00774,B005,P03,2023-01-12,ACTIVE
ACCT02360,CUST01096,B013,P02,2024-01-24,ACTIVE
ACCT02361,CUST01791,B015,P03,2021-12-31,ACTIVE
ACCT02362,CUST01825,B011,P06,2023-07-19,ACTIVE
ACCT02363,CUST01536,B003,P05,2023-01-18,ACTIVE
ACCT02364,CUST00539,B015,P02,2025-02-11,CLOSED
ACCT02365,CUST01873,B003,P03,2023-05-24,CLOSED
ACCT02366,CUST01275,B004,P03,2024-05-11,ACTIVE
ACCT02367,CUST00300,B017,P01,2024-10-04,ACTIVE
ACCT02368,CUST00271,B002,P03,2022-01-16,ACTIVE
ACCT02369,CUST01035,B013,P06,2023-07-07,ACTIVE
ACCT02370,CUST01040,B013,P04,2023-01-02,ACTIVE
ACCT02371,CUST00579,B012,P06,2024-06-06,ACTIVE
ACCT02372,CUST00939,B013,P03,2022-11-25,ACTIVE
ACCT02373,CUST01068,B005,P04,2025-05-28,ACTIVE
ACCT02374,CUST00065,B018,P03,2024-04-12,ACTIVE
ACCT02375,CUST01907,B001,P04,2023-07-21,ACTIVE
ACCT02376,CUST01085,B016,P04,2023-07-06,ACTIVE
ACCT02377,CUST00842,B016,P01,2024-03-29,ACTIVE
ACCT02378,CUST01627,B002,P02,2023-11-04,ACTIVE
ACCT02379,CUST01524,B011,P01,2024-01-07,ACTIVE
ACCT02380,CUST01273,B017,P02,2022-07-15,ACTIVE
ACCT02381,CUST00977,B013,P05,2024-08-03,ACTIVE
ACCT02382,CUST01798,B005,P01,2022-04-22,ACTIVE
ACCT02383,CUST00842,B016,P02,2022-05-10,ACTIVE
ACCT02384,CUST00913,B003,P06,2025-08-17,ACTIVE
ACCT02385,CUST00420,B010,P01,2023-11-17,ACTIVE
ACCT02386,CUST01657,B019,P05,2025-05-23,ACTIVE
ACCT02387,CUST01134,B014,P05,2024-07-25,ACTIVE
ACCT02388,CUST01259,B003,P02,2024-11-12,ACTIVE
ACCT02389,CUST01056,B016,P04,2024-06-17,ACTIVE
ACCT02390,CUST01007,B010,P02,2023-08-26,ACTIVE
ACCT02391,CUST00506,B020,P02,2022-08-24,ACTIVE
ACCT02392,CUST00635,B020,P01,2025-07-18,ACTIVE
ACCT02393,CUST00495,B020,P05,2025-03-04,ACTIVE
ACCT02394,CUST01902,B007,P04,2025-07-05,ACTIVE
ACCT02395,CUST00006,B006,P03,2025-08-11,ACTIVE
ACCT02396,CUST00276,B008,P06,2024-05-11,ACTIVE
ACCT02397,CUST01489,B018,P06,2025-01-19,ACTIVE
ACCT02398,CUST01606,B017,P04,2022-01-26,ACTIVE
ACCT02399,CUST01902,B007,P06,2024-03-26,ACTIVE
ACCT02400,CUST00953,B004,P01,2025-05-01,ACTIVE
ACCT02401,CUST01483,B020,P06,2023-06-02,ACTIVE
ACCT02402,CUST01640,B008,P06,2022-09-16,ACTIVE
ACCT02403,CUST01591,B019,P02,2025-03-18,ACTIVE
ACCT02404,CUST01105,B009,P04,2024-08-28,ACTIVE
ACCT02405,CUST01832,B007,P03,2023-12-07,ACTIVE
ACCT02406,CUST01082,B001,P06,2025-08-13,ACTIVE
ACCT02407,CUST00509,B011,P04,2024-08-10,ACTIVE
ACCT02408,CUST00314,B014,P06,2022-07-07,ACTIVE
ACCT02409,CUST00187,B013,P03,2023-05-04,ACTIVE
ACCT02410,CUST01876,B004,P04,2022-08-08,ACTIVE
ACCT02411,CUST01556,B001,P03,2022-10-03,ACTIVE
ACCT02412,CUST01991,B005,P04,2025-08-25,CLOSED
ACCT02413,CUST00422,B014,P06,2023-07-16,CLOSED
ACCT02414,CUST01537,B018,P05,2025-02-20,ACTIVE
ACCT02415,CUST01989,B019,P05,2025-08-10,ACTIVE
ACCT02416,CUST01373,B001,P02,2023-03-29,ACTIVE
